filename,subject,format,prompt
"punto-azul_jarra-de-chicha.png","Jarra de chicha (Bebidas): ","1:1","SUJETO: Jarra de chicha (Bebidas):  ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_jarra-de-limonada.png","Jarra de limonada (Bebidas): ","1:1","SUJETO: Jarra de limonada (Bebidas):  ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_chilcano-clasico.png","Chilcano Clásico (Piscos y Cócteles): Pisco, jugo de limón, amargo de angostura y ginger ale Ingredientes: Pisco, Limón, Ginger ale.","1:1","SUJETO: Chilcano Clásico (Piscos y Cócteles): Pisco, jugo de limón, amargo de angostura y ginger ale Ingredientes: Pisco, Limón, Ginger ale. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_chilcano-rosa.png","Chilcano Rosa (Piscos y Cócteles): Pisco y Pink Soda (toronja) Ingredientes: Pisco, Toronja.","1:1","SUJETO: Chilcano Rosa (Piscos y Cócteles): Pisco y Pink Soda (toronja) Ingredientes: Pisco, Toronja. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_gin-tonic.png","Gin Tonic (Piscos y Cócteles): Gin Tanqueray Ten o La República y agua tónica Ingredientes: Gin, Agua tónica.","1:1","SUJETO: Gin Tonic (Piscos y Cócteles): Gin Tanqueray Ten o La República y agua tónica Ingredientes: Gin, Agua tónica. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_laguna-azul.png","Laguna Azul (Piscos y Cócteles): Vodka, curaçao azul, jarabe de goma, jugo de limón y agua con gas Ingredientes: Vodka, Curaçao azul, Limón.","1:1","SUJETO: Laguna Azul (Piscos y Cócteles): Vodka, curaçao azul, jarabe de goma, jugo de limón y agua con gas Ingredientes: Vodka, Curaçao azul, Limón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_margarita-azul.png","Margarita Azul (Piscos y Cócteles): Tequila, curaçao azul y limón Ingredientes: Tequila, Curaçao azul, Limón.","1:1","SUJETO: Margarita Azul (Piscos y Cócteles): Tequila, curaçao azul y limón Ingredientes: Tequila, Curaçao azul, Limón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_mojito.png","Mojito (Piscos y Cócteles): Ron, hierba buena, azúcar, limón y agua con gas Ingredientes: Ron, Hierba buena, Limón.","1:1","SUJETO: Mojito (Piscos y Cócteles): Ron, hierba buena, azúcar, limón y agua con gas Ingredientes: Ron, Hierba buena, Limón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_negroni.png","Negroni (Piscos y Cócteles): Gin, campari y vermouth tinto Ingredientes: Gin, Campari, Vermouth.","1:1","SUJETO: Negroni (Piscos y Cócteles): Gin, campari y vermouth tinto Ingredientes: Gin, Campari, Vermouth. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_peruanisimo.png","Peruanísimo (Piscos y Cócteles): Pisco, jugo de naranja, chicha morada, jugo de limón y crema de coco Ingredientes: Pisco, Naranja, Chicha morada, Coco.","1:1","SUJETO: Peruanísimo (Piscos y Cócteles): Pisco, jugo de naranja, chicha morada, jugo de limón y crema de coco Ingredientes: Pisco, Naranja, Chicha morada, Coco. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pisco-mule.png","Pisco Mule (Piscos y Cócteles): Pisco y ginger beer Ingredientes: Pisco, Ginger beer.","1:1","SUJETO: Pisco Mule (Piscos y Cócteles): Pisco y ginger beer Ingredientes: Pisco, Ginger beer. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pisco-punch.png","Pisco Punch (Piscos y Cócteles): Pisco, jugo de piña, jugo de limón y jarabe de goma Ingredientes: Pisco, Piña, Limón.","1:1","SUJETO: Pisco Punch (Piscos y Cócteles): Pisco, jugo de piña, jugo de limón y jarabe de goma Ingredientes: Pisco, Piña, Limón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pisco-sour.png","Pisco Sour (Piscos y Cócteles): El clásico de la casa: pisco, jugo de limón, jarabe de goma y clara de huevo Ingredientes: Pisco, Limón, Clara de huevo.","1:1","SUJETO: Pisco Sour (Piscos y Cócteles): El clásico de la casa: pisco, jugo de limón, jarabe de goma y clara de huevo Ingredientes: Pisco, Limón, Clara de huevo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pina-colada.png","Piña Colada (Piscos y Cócteles): Ron, crema de coco y jugo de piña Ingredientes: Ron, Crema de coco, Piña.","1:1","SUJETO: Piña Colada (Piscos y Cócteles): Ron, crema de coco y jugo de piña Ingredientes: Ron, Crema de coco, Piña. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_basil-321.png","Basil 321 (Mocktails): Piña golden, albahaca, jarabe de hierba luisa, naranja, limón y soda Ingredientes: Piña, Albahaca, Naranja.","1:1","SUJETO: Basil 321 (Mocktails): Piña golden, albahaca, jarabe de hierba luisa, naranja, limón y soda Ingredientes: Piña, Albahaca, Naranja. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_el-manto-de-luisa.png","El Manto de Luisa (Mocktails): Aguaymanto, jarabe de hierba luisa, limón y soda Ingredientes: Aguaymanto, Hierba luisa, Limón.","1:1","SUJETO: El Manto de Luisa (Mocktails): Aguaymanto, jarabe de hierba luisa, limón y soda Ingredientes: Aguaymanto, Hierba luisa, Limón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_good-ginger.png","Good Ginger (Mocktails): Fresa, jarabe de kión, hierba buena, limón y soda Ingredientes: Fresa, Kión, Hierba buena.","1:1","SUJETO: Good Ginger (Mocktails): Fresa, jarabe de kión, hierba buena, limón y soda Ingredientes: Fresa, Kión, Hierba buena. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_romero-apasionado.png","Romero Apasionado (Mocktails): Maracuyá, jarabe de romero y soda Ingredientes: Maracuyá, Romero, Soda.","1:1","SUJETO: Romero Apasionado (Mocktails): Maracuyá, jarabe de romero y soda Ingredientes: Maracuyá, Romero, Soda. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
